대분류,품명,규격,단위,자재비,노무비,경비,비고,연도,현장,협력사,계약번호
V.D, V.D (STL) , 1200 x 500 , EA ,60000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 1200 x 550 , EA ,66000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 1300 x 600 , EA ,78000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 1300 x 650 , EA ,84500,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 1400 x 750 , EA ,105000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 300 x 250 , EA ,15000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 300 x 300 , EA ,15000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 400 x 250 , EA ,15000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 400 x 300 , EA ,15000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 400 x 350 , EA ,15000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 400 x 400 , EA ,16000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 450 x 350 , EA ,15750,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 450 x 400 , EA ,18000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 450 x 450 , EA ,20250,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 500 x 350 , EA ,17500,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 500 x 400 , EA ,20000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 600 x 400 , EA ,24000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 600 x 450 , EA ,27000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 600 x 600 , EA ,36000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 700 x 450 , EA ,31500,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 700 x 500 , EA ,35000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 800 x 450 , EA ,36000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 800 x 500 , EA ,40000,,,,2019,로체시스템,환승공조,2019-5-0229
V.D, V.D (STL) , 800 x 550 , EA ,44000,,,,2019,로체시스템,환승공조,2019-5-0229
CHAMBER, 소음챔버 , 2200*1400*1200 , EA ,1006400,,,,2019,로체시스템,환승공조,2019-5-0229
CHAMBER, 소음챔버 , 2400*1500*1500 , EA ,1285200,,,,2019,로체시스템,환승공조,2019-5-0229
CHAMBER, 소음챔버 , 5500*2300*1600 , EA ,3180142,,,,2019,로체시스템,환승공조,2019-5-0229
CHAMBER, 소음챔버 , 6800*2300*1600 , EA ,4107200,,,,2019,로체시스템,환승공조,2019-5-0229
삭제_단가없음, 노무비 , 덕트공 , 인 ,,,," 자재 옆에 
노무비 기입 ",2019,로체시스템,환승공조,2019-5-0229
삭제_단가없음, 공구손료 , 노무비의 * 3% , 식 ,,,,,2019,로체시스템,환승공조,2019-5-0229
삭제, GCM실헐실 HUME 배기설비 ," 스파이럴덕트, 배기팬 ", 식 ,500000,1000000,,,2019,로체시스템,환승공조,2019-5-0229
덕트, 기계식 덕트  ," 0.6T, 아연도금강판 ", M2 ,14325,18650,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
덕트, 기계식 덕트  ," 0.8T, 아연도금강판 ", M2 ,17500,20340,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
V.D, V.D 담파 , 500*300 , EA ,15000,23500,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
V.D, V.D 담파 , 1000*600 , EA ,60000,28600,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
V.D, V.D 담파 , ￠200 , EA ,12000,23500,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
에어타이트 댐퍼, 에어타이트 댐퍼 , 1500*600 , EA ,225000,28600,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 에어콘살 루버 , 1500*600 , EA ,180000,28600,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 흡입챔버 , 600*600*￠200 , EA ,12000,25000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 빔크렘프 , 중 , EA ,2800,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
SPIN_IN, 스핀 , D200 , EA ,1870,4650,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
후렉시블호스, 후렉시블 , D200 , M ,2400,3800,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
STS_BAND, STS밴드 , D200 , EA ,550,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
스파이럴덕트, 스파이럴 덕트 , D250 , M ,6720,18000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 드레인 배관 ," PVC(D25), U트랩(투명), 포켓, 밸브 포함 ", M ,2500,8600,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
스파이럴엘보, 엘보  ," D250, 아연도금강판 ", EA ,9350,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
스파이럴엘보, 45도 ," D250, 아연도금강판 ", EA ,5870,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 소모자재비 ,, 식 ,1259325,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
덕트클리닝, 크리닝 및 자재 보양비 ,, M2 ,1050,2300,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 운반비 ,, 식 ,,,1200000,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 공구손료 , 인건비 3% , 식 ,,1059311,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 크린룸할증 , 인건비 15% , 식 ,,5455449,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
덕트케이싱, 칼라 함석 덕트  , 1.2T , M2 ,24765,23416,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 덕트보강 , ㄱ형강 50*50*5T , KG ,1050,2500,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
에어타이트 댐퍼, 에어타이트 댐퍼(웜기어용) , 3800*1300 , EA ,1482000,35480,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 가대 제작(잔넬) , 3800*1300 , EA ,150000,250000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
STS_망, STS망 , #24 , M2 ,32640,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 소모자재비 ,, 식 ,448135,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 장비사용 , 스카이 및 크레인 , 식 ,,,4500000,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 운반비 ,, 대 ,,,600000,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 공구손료 , 인건비 3% , 식 ,,434650,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제, 고소작업 할증 , 노무비*20% , 식 ,,1995320,,,2019,동우화인켐 평택,서일이엔지,2019-5-0298
삭제_단가없음, AHU-101 공기조화기 (증기 / 냉수 ) ," 25,000 CMH  ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, AHU-102 공기조화기 (증기 / 냉수 ) ," 67,500 CMH ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, OAC-101 외기조화기 (증기 / 냉수 ) ," 20,000 CMH ", 대 ,,,, INVERTER ,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, CH-101A/B 스크류 냉동기(공냉식) ," 547,500 Kcal/hr ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, P-101A/B/C 냉수순환펌프(IN-LINE) ," 1,930LPM*10M*5.5KW ", 대 ,,194037,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, ET-101 팽창기체분리기 ," 200LIT, BLADE TYPE ", 대 ,,475000,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, BFU-101 BLOW FILTER UNIT ," 2,400 CMH, TURBO ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, BFU-102 BLOW FILTER UNIT ," 2,400 CMH, TURBO (방폭형) ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, HFB-101 HEPA BOX UNIT  ," 746*746*575 (다풍량) , FILTER 포함 ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, HFB-102 HEPA BOX UNIT  ," 746*1,356*575 (다풍량) , FILTER 포함 ", 대 ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, FU-101 FILTER CHAMBER UNIT ," 2,263*3790*600 (HEPA FILTER 3EA) ", SET ,,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
R/D 설치, RD-101 RELIEF DAMPER ," 1연식 (D190), SGCC 2.OT ", 대 ,,49023,,,2019,SKCHTM 진천,영진기술,2019-5-0498
CAV, CAV-101 압력독립식 정풍량유닛트 ," 6,100 CMM (덕트삽입형) ", 대 ,560775,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, PB-101 PASS BOX ," 내부STS (1,000W*2,500D,2,000H) ", 대 ,  ,,," Showering Type, 방폭 ",2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, AS-101 AIR SHOWER ," 내부 STS (1,500W*2,200*2,000H) ", 대 ,  ,,,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, PAC-101 팩키지에어컨 (냉방전용) ," Cooling Capa. : 15,600 kcal/hr ", SET ,  ,,," 냉매배관,실외기 포함 ",2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, PAC-102 팩키지에어컨 (냉난방용) ," Cooling Capa. : 19,500 kcal/hr
Heating Capa. : 15,600 kcal/hr ", SET ,  ,  ,  ," 냉매배관,실외기 포함 ",2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, PAC-103 팩키지에어컨 (냉난방용) ," Cooling Capa. : 19,500 kcal/hr
Heating Capa. : 15,600 kcal/hr ", SET ,  ,  ,  ," 냉매배관,실외기 포함 ",2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, 설치노무비 , 기계설치공 , 식 ,  ,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, 공구손료 , 노무비의 3% , 식 ,  ,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, 팽창기체분리기 하우징 , 강우 도피용 , 식 ,  ,  ,  , [항목제외함] ,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, COATER HEAD  EX'D BLOWER  ," 12,000CMH * 1001mmaAq * 7.5KW ", 식 ,  ,586625,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트, 각형덕트제작설치 , (0.5T) , M2 ,14159,10926,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트, 각형덕트제작설치 , (0.6T) , M2 ,15324,11422,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트, 각형덕트제작설치 , (0.8T) , M2 ,17416,11636,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트, 각형덕트제작설치 , (1.0T) , M2 ,18771,13988,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, 각형덕트제작설치 , (1.2T) , M2 ,21101,16115,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
STS_덕트, STS 기계식덕트 , (0.8T) , M2 ,43512,15620,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, 덕트보온 (고무발포재 ) , 25T , M2 ,16905,5725,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트케이싱, 덕트케이싱(칼라철판) , 0.5T , M2 ,11657,26225,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
캔버스, 캔버스제작설치 , 1.6T , M2 ,14112,15658,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 300*250 , EA ,15288,10553,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 300*300 , EA ,15288,10553,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 500*200 , EA ,15288,10553,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 500*300 , EA ,15288,12101,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 500*350 , EA ,17493,12889,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 500*400 , EA ,19992,13649,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 500*500 , EA ,24990,15197,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, V.D , 600*300 , EA ,  ,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 600*400 , EA ,23990,14887,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 600*500 , EA ,29988,16746,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, V.D , 600*600 , EA ,  ,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 700*400 , EA ,27988,16126,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 700*600 , EA ,41983,20460,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 800*400 , EA ,31987,17365,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 800*500 , EA ,39984,19841,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 1200*750 , EA ,89964,35322,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 1400*800 , EA ,111955,42133,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 500*500 , EA ,24990,16971,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 600*500 , EA ,29988,18715,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 750*550 , EA ,41232,22685,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 900*600 , EA ,53978,27159,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제_단가없음, F.V.D , 1000*500 , EA ,  ,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1000*600 , EA ,59976,29270,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1100*600 , EA ,65973,31381,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1200*600 , EA ,71971,33492,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1200*750 , EA ,89964,39825,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1400*800 , EA ,111955,47565,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1750*1000 , EA ,174930,69743,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 1900*1000 , EA ,189924,75006,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, FVD 핸들 , 72º , EA ,15288,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
REGISTER, 레지스터 그릴 , 500*200 , EA ,38220,16943,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
REGISTER, 레지스터 그릴 , 600*300 , EA ,27518,19701,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
REGISTER, 레지스터 그릴 , 800*800 , EA ,97843,31128,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
후렉시블호스, 후렉시블(보온) , 300A , m ,5644,6697,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
SPIN_IN, SPIN-IN , 300A , EA ,2910,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
STS_BAND, STS BAND , 300A , EA ,552,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
CHAMBER, SOUND CHAMBER  , 1500*1600*1200 , EA ,791683,125132,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
CHAMBER, SOUND CHAMBER  , 1500*1600*1300 , EA ,831784,131470,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
CHAMBER, SOUND CHAMBER  , 1900*4900*1600 , EA ,2611778,412814,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
CAV, CAV-설치 , 1100*600 , EA ,  ,61339,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
BFU 설치, B.F.U 설치비 , 1175*582*680(D300*2) , EA ,  ,30669,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
H/B 설치, H.F.U 설치비 , 730*730*520(D300) , EA ,  ,26580,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
H/B 설치, H.F.U 설치비 , 1175*582*680(D300*2) , EA ,  ,30669,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
ㄷ 형강, ㄷ 형강 , 100*50*5T(쟌넬) , KG ,1293,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, 스틸플레이트 , 200*200*9T , EA ,7056,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
잡철물제작설치, 잡철물제작설치 , 간단 , KG ,1293,2748,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
내화충전재, 방화코킹재 ," (덕트,바닥,벽체)틈새 50m ", M ,58800,49071,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, 장비비 ," 렌탈, 크레인, 지게차 ", 식 ,  ,  ,7000000,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, 잡자재비 , 자재비의 5% , 식 ,8346408,  ,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
삭제, 공구손료 , 노무비의 3% , 식 ,  ,4811017,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
STS_덕트, STS 기계식덕트 , (0.6T) , M2 ,37914,14315,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트_보온, 덕트보온 (발포폴리에틸렌) , 20T , M2 ,7761,8030,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트_보온, 덕트보온 (Glass Wool) , 50T , M2 ,6201,10551,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 200*200 , EA ,15288,10553,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 300*400 , EA ,15288,11173,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
V.D, V.D , 400*350 , EA ,15288,11792,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 500*400 , EA ,19992,15197,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 700*500 , EA ,34986,20489,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
F.V.D, F.V.D , 800*600 , EA ,47980,25048,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
STS_P.R.D, P.R.D (STS) , 1800*300 , EA ,335042,24176,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
점검구, 점검구(STS) , 300*300 , EA ,29635,13988,  ,,2019,SKCHTM 진천,영진기술,2019-5-0498
덕트, 기계식 덕트  ," 0.6T, 아연도금강판 ", M2 ,14325,18650,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
덕트, 기계식 덕트  ," 0.8T, 아연도금강판 ", M2 ,17500,20340,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
V.D, V.D 담파 , ￠250 , EA ,22000,23500,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 흡입챔버 , 600*600*￠250 , EA ,25000,43000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 빔크렘프 , 중 , EA ,3200,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제_단가없음, 방진 , 50KG , EA ,16500,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제_단가없음, 방진 , 30KG , EA ,15200,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
SPIN_IN, 스핀 , D250 , EA ,2500,4650,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
후렉시블호스, 후렉시블 , D250 , M ,3000,3800,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
STS_BAND, STS밴드 , D250 , EA ,650,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 소모자재비 ,, 식 ,611450,,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
덕트클리닝, 크리닝 및 자재 보양비 ,, M2 ,1050,2300,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 운반비 , 5T , 식 ,,,650000,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 노무비 , 덕트공 , 인 ,,180000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 노무비 , 덕트철거및 반출폐기 , 식 ,,3500000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 공구손료 , 인건비 3% , 식 ,,434475,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
삭제, 크린룸할증 , 인건비 15% , 식 ,,4382025,,,2019,동우화인켐 평택,서일이엔지,2019-5-0638
덕트, 각형DUCT 제작 설치 , 1.0t*4*8 , ㎡ ,11363,35800,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
덕트, 각형DUCT 제작 설치 , 0.8t*4*8 , ㎡ ,8556,31600,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
덕트, 각형DUCT 제작 설치 , 0.6t*4*8 , ㎡ ,6611,29400,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
삭제, DUCT 부속자재 ,, ㎡ ,6061,  ,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
덕트_보온, ATILON , 20T , ㎡ ,8000,12600,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
덕트_보온, ATILON , 5T , ㎡ ,3800,3900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
REGISTER, REGISTER , 600*200 , EA ,25200,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
REGISTER, REGISTER , 600*600 , EA ,72000,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
REGISTER, REGISTER , 800*1000 , EA ,160000,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
REGISTER, REGISTER , 800*1300 , EA ,208000,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
REGISTER, REGISTER , 1000*300 , EA ,60000,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
V.D, DAMPER , 800*650 , EA ,81900,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
V.D, DAMPER , 600*400 , EA ,37800,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
F.V.D, F.V.D , 800*650 , EA ,108150,22900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
H/B 설치, HEPA FILTER BOX , 680*680*600H , EA ,,76300,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
H/B 설치, HEPA FILTER (18cmm) , 610*610*150 , EA ,,7600,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
CHAMBER, SOUND CHAMBER , 1500*1100*1100h , set ,757680,228900,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
후렉시블호스, DUCT HOSE (보온) , 300 Φ , M ,24255,3800,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
STS_BAND, HOSE BAND , 300 Φ , EA ,2268,  ,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
BFU 설치," B,F,U (35cmm) ", 1175*552*665 , EA ,,114500,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
R/D 설치, RELIEF DAMPER , D250 , EA ,,38200,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
삭제, DUCT 관통구 작업 , 900*800 , EA ,367500,763200,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
삭제,  MISCELLANEOUS & TOOL - LOSS ,,,,,,,2019,SKCHTM 천안,탑이엔씨,2019-5-0731
삭제, IN-LINE FAN(방폭형) , 60CMM X 30MMAQ X1.5KW , EA ,2500000,350000,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
덕트, 아연도 기계식 덕트 제작설치 , #26 (0.5T) , M2 ,14463,22370,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
덕트, 아연도 기계식 덕트 제작설치 , #24 (0.6T) , M2 ,15325,21650,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
STS_덕트, STS 기계식 덕트 제작설치 , #26 (0.5T) , M2 ,41720,25028,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
덕트_보온, 덕트보온 , 난연아티론 40T , M2 ,12730,8230,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
덕트_보온, 덕트보온 , 난연아티론 20T , M2 ,9540,7560,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
덕트_보온, 덕트마감보온 , 난연아티론 5T , M2 ,3500,3160,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
덕트케이싱, 덕트캔싱 , 칼라강판 0.5T , M2 ,17630,27960,,,2019,동우화인켐 평택,서일이엔지,2019-5-0814
